Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation
Ko et. al (Etapa 3),Leopard,0.3208946759259259,770.917236328125,1.0,9.83333795792248,20.346989956274715,552465.0,13934.410949689547,277.3385502069279,-2.297799490889239,56.821495056152344,64.41205596923828,0.8807385797183301
Ko et. al (Etapa 3),Leopard,0.3208946759259259,770.917236328125,1.0,9.833337957922481,20.346989956274715,552465.0,13934.410949689545,277.3385502069279,-2.297799490889239,57.691612243652344,62.855770111083984,0.8828570720145759
Ko et. al (Etapa 3),Leopard,0.21580787037037036,334.91375732421875,1.0,6.728859771433985,12.409673954306715,370073.0,12275.009190888084,288.4351247698509,4.128081336446035,18.438417434692383,45.008235931396484,0.803753079254707
Ko et. al (Etapa 3),Leopard,0.21580787037037036,334.91375732421875,1.0,6.728859771433982,12.409673954306715,370073.0,12275.00919088808,288.4351247698509,4.128081336446035,14.08863353729248,45.522705078125,0.8014624702254054
Ko et. al (Etapa 3),Leopard,0.21580787037037036,334.91375732421875,1.0,6.728859771433983,12.409673954306715,370073.0,12275.009190888084,288.4351247698509,4.128081336446035,20.73126220703125,49.367713928222656,0.7899857417271976
Ko et. al (Etapa 3),Leopard,0.21580787037037036,334.91375732421875,1.0,6.728859771433982,12.409673954306715,370073.0,12275.00919088808,288.4351247698509,4.128081336446035,17.88449478149414,46.26338195800781,0.8006600750700755
Ko et. al (Etapa 3),Leopard,0.16938715277777777,300.4665222167969,1.0,7.021620925796568,11.99999857031013,290111.0,8853.088159150675,220.58266331773004,10.225705093654277,10.911404609680176,60.07746505737305,0.7644363692943447
Ko et. al (Etapa 3),Leopard,0.16938715277777777,300.4665222167969,1.0,7.0216209257965705,11.99999857031013,290111.0,8853.088159150675,220.5826633177301,10.225705093654277,14.218326568603516,60.36915588378906,0.7787456001760401
Ko et. al (Etapa 3),Leopard,0.16938715277777777,300.4664611816406,1.0,7.021620925796569,11.99999857031013,290111.0,8853.088159150675,220.58266331773012,10.225705093654277,21.5239315032959,58.76326370239258,0.7945345171138692
Ko et. al (Etapa 3),Leopard,0.16938715277777777,300.4664611816406,1.0,7.02162092579657,11.99999857031013,290111.0,8853.088159150675,220.58266331773012,10.225705093654277,8.550069808959961,72.2076416015625,0.6425581616307418
Ko et. al (Etapa 3),Leopard,0.24220717592592592,600.9102172851562,1.0,7.492234050517885,13.190903516904216,416284.0,11393.543487749905,178.27227588961088,7.64938445235422,37.07026672363281,46.55209732055664,0.897556958616375
Ko et. al (Etapa 3),Leopard,0.24220717592592592,600.9102172851562,1.0,7.492234050517883,13.190903516904216,416284.0,11393.543487749905,178.27227588961085,7.64938445235422,31.289968490600586,46.32247543334961,0.8619500999063856
Ko et. al (Etapa 3),Leopard,0.24220717592592592,600.9102172851562,1.0,7.492234050517885,13.190903516904216,416284.0,11393.543487749903,178.27227588961088,7.64938445235422,33.45840835571289,46.2425422668457,0.8813580130589367
Ko et. al (Etapa 3),Leopard,0.24220717592592592,600.9102172851562,1.0,7.492234050517884,13.190903516904216,416284.0,11393.543487749903,178.27227588961088,7.64938445235422,36.07901382446289,46.33411407470703,0.8946631124960657
Ko et. al (Etapa 3),Leopard,0.20664641203703704,303.6964111328125,1.0,9.142955469086578,19.07129807405058,351399.0,9586.97085091889,180.71251231356095,7.201761174908263,108.9317626953125,101.44386291503906,0.9059262939773051
Ko et. al (Etapa 3),Leopard,0.20664641203703704,303.6963806152344,1.0,9.142955469086578,19.07129807405058,351399.0,9586.970850918891,180.71251231356098,7.201761174908263,96.93896484375,91.95671081542969,0.9395814959757004
Ko et. al (Etapa 3),Leopard,0.20664641203703704,303.69635009765625,1.0,9.142955469086582,19.07129807405058,351399.0,9586.97085091889,180.71251231356095,7.201761174908263,108.78153228759766,96.14904022216797,0.905364251482988
Ko et. al (Etapa 3),Leopard,0.20664641203703704,303.6964111328125,1.0,9.142955469086578,19.07129807405058,351399.0,9586.970850918891,180.71251231356098,7.201761174908263,108.10850524902344,93.11907958984375,0.8841198176037869
Ko et. al (Etapa 0),Leopard,0.21766377314814814,513.279541015625,1.0,8.454004453066675,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,61.586063385009766,71.19915008544922,0.6848342919481738
Ko et. al (Etapa 0),Leopard,0.21766377314814814,513.2794799804688,1.0,8.454004453066673,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,63.17169952392578,70.11930847167969,0.7277595762398693
Ko et. al (Etapa 0),Leopard,0.21766377314814814,513.2794799804688,1.0,8.454004453066672,16.248076644763767,372826.0,10210.643298414601,187.00427328174126,3.202993229724394,53.902687072753906,64.74578857421875,0.7107131013032572
Ko et. al (Etapa 0),Leopard,0.21766377314814814,513.2794799804688,1.0,8.45400445306667,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,54.32179260253906,64.05345916748047,0.7308991915522162
Ko et. al (Etapa 0),Leopard,0.15980729166666666,20.394357681274414,1.0,7.1468121362033115,16.492422083876153,274980.0,9004.236614080817,232.31485319856347,6.3860920915623005,2228.372314453125,3113.84765625,0.20855497806337125
Ko et. al (Etapa 0),Leopard,0.15980729166666666,20.394357681274414,1.0,7.146812136203312,16.492422083876153,274980.0,9004.236614080819,232.31485319856347,6.3860920915623005,2035.0665283203125,2834.49560546875,0.20708279905619986
Ko et. al (Etapa 0),Leopard,0.15980729166666666,20.394357681274414,1.0,7.1468121362033115,16.492422083876153,274980.0,9004.236614080817,232.31485319856353,6.3860920915623005,2188.841796875,3071.00927734375,0.21342879714504967
Ko et. al (Etapa 0),Leopard,0.15980729166666666,20.394357681274414,1.0,7.146812136203311,16.492422083876153,274980.0,9004.236614080819,232.31485319856358,6.3860920915623005,1950.00390625,2740.102294921875,0.1750696316971795
Ko et. al (Etapa 0),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106929,385.35078381264606,17.04947327871929,46827.3671875,51565.56640625,0.11359411772192272
Ko et. al (Etapa 0),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106929,385.350783812646,17.04947327871929,50030.5234375,55885.6796875,0.10494696389472007
Ko et. al (Etapa 0),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435132,14.730918214856723,247664.0,9206.544643106927,385.35078381264606,17.04947327871929,44852.28125,49138.90234375,0.10836802558975249
Ko et. al (Etapa 0),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106927,385.350783812646,17.04947327871929,48441.54296875,53778.98046875,0.10455980255097849
Ko et. al (Etapa 0),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414003,16.30950755823499,471982.0,12269.910401064024,209.04124738537462,3.670510875056837,118.22563171386719,111.66297912597656,0.6687853426390811
Ko et. al (Etapa 0),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414,16.30950755823499,471982.0,12269.910401064024,209.04124738537453,3.670510875056837,105.98597717285156,100.86508178710938,0.6626397949759799
Ko et. al (Etapa 0),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414003,16.30950755823499,471982.0,12269.91040106402,209.04124738537462,3.670510875056837,108.69925689697266,108.9099349975586,0.6826161547517525
Ko et. al (Etapa 0),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414001,16.30950755823499,471982.0,12269.910401064024,209.04124738537453,3.670510875056837,107.8594741821289,99.10338592529297,0.7137135367842717
Ko et. al (Etapa 0),Leopard,0.2623246527777778,455.53460693359375,1.0,8.58171369079579,19.10497207033539,451174.99999999994,12505.419971627203,218.15575508212078,1.1439261534729979,262.9492492675781,289.4211120605469,0.5456849115749894
Ko et. al (Etapa 0),Leopard,0.2623246527777778,455.5346374511719,1.0,8.581713690795786,19.10497207033539,451174.99999999994,12505.419971627203,218.1557550821207,1.1439261534729979,266.9749450683594,292.1271057128906,0.5381166497409157
Ko et. al (Etapa 0),Leopard,0.2623246527777778,455.53460693359375,1.0,8.581713690795787,19.10497207033539,451174.99999999994,12505.419971627203,218.1557550821207,1.1439261534729979,238.03048706054688,271.8983459472656,0.5634678519848549
Ko et. al (Etapa 0),Leopard,0.2623246527777778,455.5346374511719,1.0,8.581713690795791,19.10497207033539,451174.99999999994,12505.419971627203,218.15575508212078,1.1439261534729979,249.77044677734375,279.2559509277344,0.5387484667484223
Ko et. al (Etapa 1),Leopard,0.21766377314814814,513.279541015625,1.0,8.454004453066675,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,71.96868896484375,73.33261108398438,0.7791102442620226
Ko et. al (Etapa 1),Leopard,0.21766377314814814,513.2794799804688,1.0,8.454004453066673,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,73.32630920410156,74.42699432373047,0.6743256378254455
Ko et. al (Etapa 1),Leopard,0.21766377314814814,513.2794799804688,1.0,8.454004453066672,16.248076644763767,372826.0,10210.643298414601,187.00427328174126,3.202993229724394,80.9897232055664,77.8324203491211,0.6910282881392575
Ko et. al (Etapa 1),Leopard,0.21766377314814814,513.2794799804688,1.0,8.45400445306667,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,76.30968475341797,76.89738464355469,0.7056087881749027
Ko et. al (Etapa 1),Leopard,0.15980729166666666,20.394357681274414,1.0,7.1468121362033115,16.492422083876153,274980.0,9004.236614080817,232.31485319856347,6.3860920915623005,142.3450164794922,449.2624206542969,0.13468319346202307
Ko et. al (Etapa 1),Leopard,0.15980729166666666,20.394357681274414,1.0,7.146812136203312,16.492422083876153,274980.0,9004.236614080819,232.31485319856347,6.3860920915623005,207.08798217773438,499.2698059082031,0.12607077691721208
Ko et. al (Etapa 1),Leopard,0.15980729166666666,20.394357681274414,1.0,7.1468121362033115,16.492422083876153,274980.0,9004.236614080817,232.31485319856353,6.3860920915623005,219.65916442871094,500.8228759765625,0.11898354899480579
Ko et. al (Etapa 1),Leopard,0.15980729166666666,20.394357681274414,1.0,7.146812136203311,16.492422083876153,274980.0,9004.236614080819,232.31485319856358,6.3860920915623005,121.8240966796875,424.7491760253906,0.11485852653648831
Ko et. al (Etapa 1),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106929,385.35078381264606,17.04947327871929,52.848411560058594,3862.28759765625,0.11685942993746051
Ko et. al (Etapa 1),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106929,385.350783812646,17.04947327871929,7.766429424285889,3293.322021484375,0.08759475459613654
Ko et. al (Etapa 1),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435132,14.730918214856723,247664.0,9206.544643106927,385.35078381264606,17.04947327871929,2031.064208984375,7204.60205078125,0.10766326111682821
Ko et. al (Etapa 1),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106927,385.350783812646,17.04947327871929,276.6986389160156,3928.672119140625,0.11040164036595042
Ko et. al (Etapa 1),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414003,16.30950755823499,471982.0,12269.910401064024,209.04124738537462,3.670510875056837,62.60225296020508,69.94792175292969,0.7691943410889753
Ko et. al (Etapa 1),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414,16.30950755823499,471982.0,12269.910401064024,209.04124738537453,3.670510875056837,63.51734161376953,69.94163513183594,0.7621776527031769
Ko et. al (Etapa 1),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414003,16.30950755823499,471982.0,12269.91040106402,209.04124738537462,3.670510875056837,60.155914306640625,63.2271614074707,0.8116143440636883
Ko et. al (Etapa 1),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414001,16.30950755823499,471982.0,12269.910401064024,209.04124738537453,3.670510875056837,60.91398620605469,65.46380615234375,0.8525398777590173
Ko et. al (Etapa 1),Leopard,0.2623246527777778,455.53460693359375,1.0,8.58171369079579,19.10497207033539,451174.99999999994,12505.419971627203,218.15575508212078,1.1439261534729979,59.07652282714844,68.60623931884766,0.5477965106954978
Ko et. al (Etapa 1),Leopard,0.2623246527777778,455.5346374511719,1.0,8.581713690795786,19.10497207033539,451174.99999999994,12505.419971627203,218.1557550821207,1.1439261534729979,47.02741622924805,70.77161407470703,0.47573301035670906
Ko et. al (Etapa 1),Leopard,0.2623246527777778,455.53460693359375,1.0,8.581713690795787,19.10497207033539,451174.99999999994,12505.419971627203,218.1557550821207,1.1439261534729979,48.94326400756836,73.06920623779297,0.46759250788483225
Ko et. al (Etapa 1),Leopard,0.2623246527777778,455.5346374511719,1.0,8.581713690795791,19.10497207033539,451174.99999999994,12505.419971627203,218.15575508212078,1.1439261534729979,44.402828216552734,68.94744110107422,0.6432421029787128
Ko et. al (Etapa 2),Leopard,0.21766377314814814,513.279541015625,1.0,8.454004453066675,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,6.819530963897705,30.339279174804688,0.9515296442326071
Ko et. al (Etapa 2),Leopard,0.21766377314814814,513.2794799804688,1.0,8.454004453066673,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,0.8446865081787109,26.564735412597656,0.9691298641760714
Ko et. al (Etapa 2),Leopard,0.21766377314814814,513.2794799804688,1.0,8.454004453066672,16.248076644763767,372826.0,10210.643298414601,187.00427328174126,3.202993229724394,1.7682617902755737,20.26068115234375,0.9752797287079363
Ko et. al (Etapa 2),Leopard,0.21766377314814814,513.2794799804688,1.0,8.45400445306667,16.248076644763767,372826.0,10210.643298414601,187.0042732817413,3.202993229724394,9.588517189025879,27.68538475036621,0.9700675138098966
Ko et. al (Etapa 2),Leopard,0.15980729166666666,20.394357681274414,1.0,7.1468121362033115,16.492422083876153,274980.0,9004.236614080817,232.31485319856347,6.3860920915623005,1289.02294921875,1927.439697265625,0.197634666348936
Ko et. al (Etapa 2),Leopard,0.15980729166666666,20.394357681274414,1.0,7.146812136203312,16.492422083876153,274980.0,9004.236614080819,232.31485319856347,6.3860920915623005,1306.314208984375,1920.9952392578125,0.21537912384041114
Ko et. al (Etapa 2),Leopard,0.15980729166666666,20.394357681274414,1.0,7.1468121362033115,16.492422083876153,274980.0,9004.236614080817,232.31485319856353,6.3860920915623005,1275.90087890625,1864.7452392578125,0.17635199436288013
Ko et. al (Etapa 2),Leopard,0.15980729166666666,20.394357681274414,1.0,7.146812136203311,16.492422083876153,274980.0,9004.236614080819,232.31485319856358,6.3860920915623005,1134.2628173828125,1706.2496337890625,0.1886661073385765
Ko et. al (Etapa 2),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106929,385.35078381264606,17.04947327871929,12121.9775390625,16916.251953125,0.16090369679685823
Ko et. al (Etapa 2),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106929,385.350783812646,17.04947327871929,10312.8291015625,13046.41796875,0.15217510121865063
Ko et. al (Etapa 2),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435132,14.730918214856723,247664.0,9206.544643106927,385.35078381264606,17.04947327871929,7481.72119140625,9262.3037109375,0.18010927627176793
Ko et. al (Etapa 2),Leopard,0.14628298611111112,0.6760969758033752,1.0,7.107750397435131,14.730918214856723,247664.0,9206.544643106927,385.350783812646,17.04947327871929,13553.57421875,18447.015625,0.211375719077449
Ko et. al (Etapa 2),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414003,16.30950755823499,471982.0,12269.910401064024,209.04124738537462,3.670510875056837,1.365712285041809,30.943714141845703,0.8878919722872458
Ko et. al (Etapa 2),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414,16.30950755823499,471982.0,12269.910401064024,209.04124738537453,3.670510875056837,0.008268933743238449,37.52717971801758,0.8423862611514775
Ko et. al (Etapa 2),Leopard,0.2749421296296296,602.9862670898438,1.0,8.779616181414003,16.30950755823499,471982.0,12269.91040106402,209.04124738537462,3.670510875056837,7.540231227874756,28.134090423583984,0.9143420088275005
