time Fx Fy Fz mu Vs As Js Xs vx vy vz absperm(mDa) absperm*(mDa)
677300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259556 760.44375 215.32968
677350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259557 760.44376 215.32968
677400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259557 760.44377 215.32969
677450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259557 760.44378 215.32969
677500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259557 760.44378 215.32969
677550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259557 760.44379 215.32969
677600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259558 760.4438 215.3297
677650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259558 760.44381 215.3297
677700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259558 760.44382 215.3297
677750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259558 760.44383 215.3297
677800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259558 760.44384 215.32971
677850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259559 760.44385 215.32971
677900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259559 760.44386 215.32971
677950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259559 760.44386 215.32971
678000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259559 760.44387 215.32972
678050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259559 760.44388 215.32972
678100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725956 760.44389 215.32972
678150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725956 760.4439 215.32972
678200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725956 760.44391 215.32973
678250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725956 760.44392 215.32973
678300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725956 760.44393 215.32973
678350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259561 760.44393 215.32973
678400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259561 760.44394 215.32974
678450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259561 760.44395 215.32974
678500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259561 760.44396 215.32974
678550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259561 760.44397 215.32974
678600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259562 760.44398 215.32975
678650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259562 760.44399 215.32975
678700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259562 760.444 215.32975
678750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259562 760.444 215.32975
678800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259562 760.44401 215.32976
678850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259563 760.44402 215.32976
678900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259563 760.44403 215.32976
678950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259563 760.44404 215.32976
679000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259563 760.44405 215.32977
679050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259563 760.44406 215.32977
679100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259564 760.44407 215.32977
679150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259564 760.44407 215.32977
679200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259564 760.44408 215.32978
679250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259564 760.44409 215.32978
679300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259564 760.4441 215.32978
679350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259565 760.44411 215.32978
679400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259565 760.44412 215.32979
679450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259565 760.44413 215.32979
679500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259565 760.44414 215.32979
679550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259565 760.44414 215.32979
679600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259566 760.44415 215.3298
679650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259566 760.44416 215.3298
679700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259566 760.44417 215.3298
679750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259566 760.44418 215.3298
679800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259566 760.44419 215.32981
679850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259567 760.4442 215.32981
679900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259567 760.44421 215.32981
679950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259567 760.44421 215.32981
680000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259567 760.44422 215.32982
680050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259567 760.44423 215.32982
680100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259568 760.44424 215.32982
680150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259568 760.44425 215.32982
680200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259568 760.44426 215.32983
680250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259568 760.44427 215.32983
680300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259568 760.44428 215.32983
680350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259569 760.44428 215.32983
680400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259569 760.44429 215.32984
680450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259569 760.4443 215.32984
680500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259569 760.44431 215.32984
680550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259569 760.44432 215.32984
680600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725957 760.44433 215.32985
680650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725957 760.44434 215.32985
680700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725957 760.44435 215.32985
680750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725957 760.44435 215.32985
680800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725957 760.44436 215.32985
680850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259571 760.44437 215.32986
680900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259571 760.44438 215.32986
680950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259571 760.44439 215.32986
681000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259571 760.4444 215.32986
681050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259571 760.44441 215.32987
681100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259572 760.44441 215.32987
681150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259572 760.44442 215.32987
681200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259572 760.44443 215.32987
681250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259572 760.44444 215.32988
681300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259572 760.44445 215.32988
681350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259573 760.44446 215.32988
681400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259573 760.44447 215.32988
681450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259573 760.44448 215.32989
681500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259573 760.44448 215.32989
681550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259573 760.44449 215.32989
681600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259574 760.4445 215.32989
681650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259574 760.44451 215.3299
681700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259574 760.44452 215.3299
681750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259574 760.44453 215.3299
681800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259574 760.44454 215.3299
681850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259575 760.44455 215.32991
681900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259575 760.44455 215.32991
681950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259575 760.44456 215.32991
682000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259575 760.44457 215.32991
682050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259575 760.44458 215.32992
682100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259576 760.44459 215.32992
682150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259576 760.4446 215.32992
682200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259576 760.44461 215.32992
682250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259576 760.44462 215.32993
682300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259576 760.44462 215.32993
682350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259576 760.44463 215.32993
682400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259577 760.44464 215.32993
682450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259577 760.44465 215.32994
682500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259577 760.44466 215.32994
682550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259577 760.44467 215.32994
682600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259577 760.44468 215.32994
682650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259578 760.44469 215.32995
682700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259578 760.44469 215.32995
682750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259578 760.4447 215.32995
682800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259578 760.44471 215.32995
682850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259578 760.44472 215.32996
682900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259579 760.44473 215.32996
682950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259579 760.44474 215.32996
683000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259579 760.44475 215.32996
683050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259579 760.44476 215.32997
683100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259579 760.44476 215.32997
683150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725958 760.44477 215.32997
683200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725958 760.44478 215.32997
683250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725958 760.44479 215.32998
683300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725958 760.4448 215.32998
683350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725958 760.44481 215.32998
683400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259581 760.44482 215.32998
683450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259581 760.44482 215.32999
683500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259581 760.44483 215.32999
683550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259581 760.44484 215.32999
683600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259581 760.44485 215.32999
683650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259582 760.44486 215.33
683700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259582 760.44487 215.33
683750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259582 760.44488 215.33
683800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259582 760.44489 215.33
683850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259582 760.44489 215.33001
683900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259583 760.4449 215.33001
683950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259583 760.44491 215.33001
684000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259583 760.44492 215.33001
684050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259583 760.44493 215.33002
684100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259583 760.44494 215.33002
684150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259584 760.44495 215.33002
684200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259584 760.44496 215.33002
684250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259584 760.44496 215.33003
684300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259584 760.44497 215.33003
684350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259584 760.44498 215.33003
684400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259585 760.44499 215.33003
684450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259585 760.445 215.33004
684500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259585 760.44501 215.33004
684550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259585 760.44502 215.33004
684600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259585 760.44502 215.33004
684650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259586 760.44503 215.33004
684700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259586 760.44504 215.33005
684750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259586 760.44505 215.33005
684800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259586 760.44506 215.33005
684850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259586 760.44507 215.33005
684900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259587 760.44508 215.33006
684950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259587 760.44509 215.33006
685000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259587 760.44509 215.33006
685050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259587 760.4451 215.33006
685100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259587 760.44511 215.33007
685150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259588 760.44512 215.33007
685200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259588 760.44513 215.33007
685250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259588 760.44514 215.33007
685300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259588 760.44515 215.33008
685350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259588 760.44516 215.33008
685400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259589 760.44516 215.33008
685450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259589 760.44517 215.33008
685500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259589 760.44518 215.33009
685550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259589 760.44519 215.33009
685600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259589 760.4452 215.33009
685650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725959 760.44521 215.33009
685700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725959 760.44522 215.3301
685750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725959 760.44522 215.3301
685800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725959 760.44523 215.3301
685850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725959 760.44524 215.3301
685900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259591 760.44525 215.33011
685950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259591 760.44526 215.33011
686000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259591 760.44527 215.33011
